generation;idx;fitness;param0;param1;param2;param3;param4;param5;param6;param7;param8;param9
21;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
21;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
21;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
21;20;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
21;21;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
21;22;2.951417004048583;-d;-rrt;;;;;;;;
21;23;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
21;24;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;25;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
21;26;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
21;27;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;28;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
21;29;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;30;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
21;31;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
21;32;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
21;33;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
21;34;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
21;35;2.951417004048583;-d;-rrt;;;;;;;;
21;36;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
21;37;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
21;38;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
21;39;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
21;40;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
21;41;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
21;42;2.6605839416058394;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;1
21;43;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
21;44;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
21;45;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
21;46;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
21;47;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
21;48;2.566901408450704;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
21;49;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
22;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;20;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;21;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
22;22;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
22;23;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
22;24;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;25;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
22;26;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;27;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
22;28;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;29;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;30;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
22;31;2.4139072847682117;-d;-rrt;;;;;;-rsd;-r;1
22;32;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;33;2.6605839416058394;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;1
22;34;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
22;35;2.951417004048583;-d;-rrt;;;;;;;;
22;36;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;37;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;38;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
22;39;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;40;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;41;2.951417004048583;-d;-rrt;;;;;;;;
22;42;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
22;43;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
22;44;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
22;45;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;46;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
22;47;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
22;48;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
22;49;2.951417004048583;-d;-rrt;;;;;;;;
23;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
23;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
23;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
23;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
23;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
23;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
23;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
23;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
23;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
23;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
23;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
23;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
23;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
23;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
23;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
23;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
23;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
23;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
23;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
23;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
23;20;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
23;21;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
23;22;2.904382470119522;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
23;23;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
23;24;2.927710843373494;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
23;25;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
23;26;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
23;27;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
23;28;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
23;29;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
23;30;2.951417004048583;-d;-rrt;;;;;;;;
23;31;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
23;32;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
23;33;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
23;34;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
23;35;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
23;36;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
23;37;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
23;38;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
23;39;2.566901408450704;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
23;40;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
23;41;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
23;42;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
23;43;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
23;44;2.927710843373494;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;1
23;45;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
23;46;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
23;47;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
23;48;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
23;49;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
24;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
24;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
24;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
24;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
24;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
24;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
24;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
24;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
24;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
24;20;2.904382470119522;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
24;21;2.892857142857143;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
24;22;2.951417004048583;-d;-rrt;;;;;;;;
24;23;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
24;24;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
24;25;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
24;26;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;27;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
24;28;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;29;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
24;30;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
24;31;2.951417004048583;-d;-rrt;;;;;;;;
24;32;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
24;33;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
24;34;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
24;35;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;36;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
24;37;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
24;38;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
24;39;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
24;40;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
24;41;2.650909090909091;-d;-rrt;;;;;;-rsd;-r;5
24;42;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
24;43;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
24;44;2.566901408450704;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
24;45;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
24;46;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
24;47;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
24;48;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
24;49;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
25;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
25;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
25;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
25;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
25;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
25;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
25;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
25;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
25;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
25;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
25;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
25;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
25;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
25;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
25;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
25;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
25;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
25;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
25;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
25;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
25;20;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
25;21;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
25;22;2.6605839416058394;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;1
25;23;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
25;24;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
25;25;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
25;26;2.951417004048583;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
25;27;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;5
25;28;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
25;29;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
25;30;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
25;31;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
25;32;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
25;33;2.892857142857143;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
25;34;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
25;35;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
25;36;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
25;37;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
25;38;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
25;39;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
25;40;2.927710843373494;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;5
25;41;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
25;42;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
25;43;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
25;44;2.951417004048583;-d;-rrt;;;;;;;;
25;45;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
25;46;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
25;47;2.650909090909091;-d;-rrt;;;;;;-rsd;-r;5
25;48;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
25;49;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
26;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
26;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
26;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
26;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
26;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
26;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
26;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
26;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
26;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
26;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;20;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
26;21;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
26;22;2.951417004048583;-d;-rrt;;;;;;;;
26;23;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
26;24;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
26;25;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
26;26;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
26;27;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
26;28;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;29;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;30;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
26;31;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
26;32;2.4880546075085324;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
26;33;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
26;34;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
26;35;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
26;36;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
26;37;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
26;38;2.951417004048583;-d;-rrt;;;;;;;;
26;39;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
26;40;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
26;41;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
26;42;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
26;43;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
26;44;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;45;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;46;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
26;47;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
26;48;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
26;49;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
27;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
27;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
27;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
27;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
27;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
27;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
27;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
27;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
27;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
27;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
27;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
27;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
27;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
27;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
27;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
27;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
27;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
27;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
27;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
27;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
27;20;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
27;21;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
27;22;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
27;23;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
27;24;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
27;25;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
