timed;gen;idx;min;sec
chrom;20;28;00;8.195
chrom;20;29;00;7.794
chrom;20;30;00;2.723
chrom;20;31;00;10.817
chrom;20;32;00;7.078
chrom;20;33;00;3.072
chrom;20;34;00;3.412
chrom;20;35;00;3.159
chrom;20;36;00;4.019
chrom;20;37;00;8.633
chrom;20;38;00;3.764
chrom;20;39;00;3.645
chrom;20;40;00;7.507
chrom;20;41;00;6.920
chrom;20;42;00;3.523
chrom;20;43;00;7.710
chrom;20;44;00;10.542
chrom;20;45;00;2.504
chrom;20;46;00;3.114
chrom;20;47;00;7.748
chrom;20;48;00;3.571
chrom;20;49;00;7.828
gen;20;;04;28.710
chrom;21;0;00;3.851
chrom;21;1;00;4.552
chrom;21;2;00;3.786
chrom;21;3;00;4.750
chrom;21;4;00;8.856
chrom;21;5;00;3.734
chrom;21;6;00;7.921
chrom;21;7;00;3.779
chrom;21;8;00;3.841
chrom;21;9;00;3.693
chrom;21;10;00;3.640
chrom;21;11;00;3.593
chrom;21;12;00;3.624
chrom;21;13;00;8.611
chrom;21;14;00;4.231
chrom;21;15;00;3.645
chrom;21;16;00;3.891
chrom;21;17;00;3.852
chrom;21;18;00;9.269
chrom;21;19;00;8.165
chrom;21;20;00;3.734
chrom;21;21;00;3.273
chrom;21;22;00;8.174
chrom;21;23;00;2.310
chrom;21;24;00;4.075
chrom;21;25;00;3.097
chrom;21;26;00;8.060
chrom;21;27;00;3.611
chrom;21;28;00;7.802
chrom;21;29;00;3.757
chrom;21;30;00;4.432
chrom;21;31;00;9.496
chrom;21;32;00;9.114
chrom;21;33;00;4.608
chrom;21;34;00;12.200
chrom;21;35;00;10.280
chrom;21;36;00;10.519
chrom;21;37;00;7.857
chrom;21;38;00;11.195
chrom;21;39;00;8.229
chrom;21;40;00;8.025
chrom;21;41;00;2.747
chrom;21;42;00;3.682
chrom;21;43;00;8.099
chrom;21;44;00;3.344
chrom;21;45;00;8.999
chrom;21;46;00;11.377
chrom;21;47;00;8.672
chrom;21;48;00;9.127
chrom;21;49;00;6.950
gen;21;;05;8.347
chrom;22;0;00;7.848
chrom;22;1;00;3.624
chrom;22;2;00;3.520
chrom;22;3;00;3.496
chrom;22;4;00;3.772
chrom;22;5;00;4.425
chrom;22;6;00;3.579
chrom;22;7;00;7.762
chrom;22;8;00;3.610
chrom;22;9;00;3.360
chrom;22;10;00;3.639
chrom;22;11;00;3.601
chrom;22;12;00;7.903
chrom;22;13;00;7.763
chrom;22;14;00;8.157
chrom;22;15;00;3.299
chrom;22;16;00;3.500
chrom;22;17;00;8.066
chrom;22;18;00;7.988
chrom;22;19;00;8.228
chrom;22;20;00;10.548
chrom;22;21;00;2.366
chrom;22;22;00;2.832
chrom;22;23;00;3.322
chrom;22;24;00;3.578
chrom;22;25;00;2.769
chrom;22;26;00;7.893
chrom;22;27;00;10.453
chrom;22;28;00;4.348
chrom;22;29;00;7.344
chrom;22;30;00;6.937
chrom;22;31;00;7.109
chrom;22;32;00;9.839
chrom;22;33;00;3.318
chrom;22;34;00;9.497
chrom;22;35;00;8.050
chrom;22;36;00;3.531
chrom;22;37;00;8.672
chrom;22;38;00;2.993
chrom;22;39;00;7.857
chrom;22;40;00;7.779
chrom;22;41;00;9.231
chrom;22;42;00;10.065
chrom;22;43;00;9.084
chrom;22;44;00;10.647
chrom;22;45;00;4.627
chrom;22;46;00;9.436
chrom;22;47;00;4.018
chrom;22;48;00;3.666
chrom;22;49;00;8.070
gen;22;;05;7.246
chrom;23;0;00;4.194
chrom;23;1;00;8.767
chrom;23;2;00;3.722
chrom;23;3;00;3.485
chrom;23;4;00;3.936
chrom;23;5;00;4.923
chrom;23;6;00;8.416
chrom;23;7;00;8.462
chrom;23;8;00;8.516
chrom;23;9;00;3.609
chrom;23;10;00;3.609
chrom;23;11;00;7.831
chrom;23;12;00;7.972
chrom;23;13;00;8.797
chrom;23;14;00;3.554
chrom;23;15;00;9.105
chrom;23;16;00;3.363
chrom;23;17;00;8.122
chrom;23;18;00;7.462
chrom;23;19;00;3.622
chrom;23;20;00;7.559
chrom;23;21;00;7.715
chrom;23;22;00;3.704
chrom;23;23;00;12.841
chrom;23;24;00;7.123
chrom;23;25;00;3.765
chrom;23;26;00;3.594
chrom;23;27;00;4.279
chrom;23;28;00;8.705
chrom;23;29;00;8.889
chrom;23;30;00;8.166
chrom;23;31;00;10.484
chrom;23;32;00;8.953
chrom;23;33;00;2.643
chrom;23;34;00;3.454
chrom;23;35;00;10.431
chrom;23;36;00;2.451
chrom;23;37;00;8.353
chrom;23;38;00;6.478
chrom;23;39;00;8.525
chrom;23;40;00;3.134
chrom;23;41;00;3.329
chrom;23;42;00;3.002
chrom;23;43;00;7.700
chrom;23;44;00;3.218
chrom;23;45;00;2.805
chrom;23;46;00;2.887
chrom;23;47;00;3.508
chrom;23;48;00;3.862
chrom;23;49;00;5.208
gen;23;;04;58.444
chrom;24;0;00;4.354
chrom;24;1;00;3.974
chrom;24;2;00;4.091
chrom;24;3;00;3.894
chrom;24;4;00;8.821
chrom;24;5;00;7.729
chrom;24;6;00;7.763
chrom;24;7;00;3.606
chrom;24;8;00;3.572
chrom;24;9;00;8.113
chrom;24;10;00;8.150
chrom;24;11;00;8.416
chrom;24;12;00;3.718
chrom;24;13;00;8.498
chrom;24;14;00;3.891
chrom;24;15;00;7.886
chrom;24;16;00;8.176
chrom;24;17;00;4.070
chrom;24;18;00;4.375
chrom;24;19;00;8.719
chrom;24;20;00;4.224
chrom;24;21;00;3.938
chrom;24;22;00;8.766
chrom;24;23;00;3.096
chrom;24;24;00;10.888
chrom;24;25;00;7.553
chrom;24;26;00;4.028
chrom;24;27;00;10.250
chrom;24;28;00;4.115
chrom;24;29;00;8.510
chrom;24;30;00;8.470
chrom;24;31;00;8.121
chrom;24;32;00;2.536
chrom;24;33;00;6.159
chrom;24;34;00;7.219
chrom;24;35;00;3.389
chrom;24;36;00;10.168
chrom;24;37;00;7.422
chrom;24;38;00;7.349
chrom;24;39;00;2.343
chrom;24;40;00;2.527
chrom;24;41;00;12.406
chrom;24;42;00;6.416
chrom;24;43;00;3.243
chrom;24;44;00;7.575
chrom;24;45;00;2.984
chrom;24;46;00;8.342
chrom;24;47;00;3.180
chrom;24;48;00;3.276
chrom;24;49;00;6.953
gen;24;;05;7.501
chrom;25;0;00;3.383
chrom;25;1;00;3.540
chrom;25;2;00;7.653
chrom;25;3;00;7.926
chrom;25;4;00;8.205
chrom;25;5;00;3.323
chrom;25;6;00;3.392
chrom;25;7;00;7.814
chrom;25;8;00;7.683
chrom;25;9;00;7.986
chrom;25;10;00;3.399
chrom;25;11;00;7.981
chrom;25;12;00;3.223
chrom;25;13;00;7.726
chrom;25;14;00;7.409
chrom;25;15;00;3.367
chrom;25;16;00;3.449
chrom;25;17;00;7.602
chrom;25;18;00;3.467
chrom;25;19;00;3.338
chrom;25;20;00;8.156
chrom;25;21;00;3.517
chrom;25;22;00;3.321
chrom;25;23;00;3.181
chrom;25;24;00;6.713
chrom;25;25;00;2.613
chrom;25;26;00;7.236
chrom;25;27;00;7.782
chrom;25;28;00;4.419
chrom;25;29;00;10.575
chrom;25;30;00;10.488
chrom;25;31;00;10.529
chrom;25;32;00;3.096
chrom;25;33;00;3.398
chrom;25;34;00;2.940
chrom;25;35;00;4.007
chrom;25;36;00;10.009
chrom;25;37;00;3.089
chrom;25;38;00;2.345
chrom;25;39;00;8.129
chrom;25;40;00;5.636
chrom;25;41;00;8.457
chrom;25;42;00;8.468
chrom;25;43;00;7.611
chrom;25;44;00;8.003
chrom;25;45;00;2.352
chrom;25;46;00;2.882
chrom;25;47;00;12.756
chrom;25;48;00;7.894
chrom;25;49;00;3.401
gen;25;;04;55.019
chrom;26;0;00;7.450
chrom;26;1;00;7.493
chrom;26;2;00;3.528
chrom;26;3;00;3.632
chrom;26;4;00;7.761
chrom;26;5;00;7.770
chrom;26;6;00;8.085
chrom;26;7;00;3.840
chrom;26;8;00;8.230
chrom;26;9;00;3.670
chrom;26;10;00;7.858
chrom;26;11;00;7.666
chrom;26;12;00;3.535
chrom;26;13;00;3.459
chrom;26;14;00;7.871
chrom;26;15;00;3.432
chrom;26;16;00;3.721
chrom;26;17;00;3.899
chrom;26;18;00;7.841
chrom;26;19;00;3.438
chrom;26;20;00;3.342
chrom;26;21;00;7.142
chrom;26;22;00;7.969
chrom;26;23;00;6.261
chrom;26;24;00;8.088
chrom;26;25;00;11.965
chrom;26;26;00;8.657
chrom;26;27;00;8.098
chrom;26;28;00;4.206
chrom;26;29;00;4.257
chrom;26;30;00;11.662
chrom;26;31;00;2.364
chrom;26;32;00;3.165
chrom;26;33;00;10.399
chrom;26;34;00;2.975
chrom;26;35;00;8.292
chrom;26;36;00;8.064
chrom;26;37;00;3.041
chrom;26;38;00;7.950
chrom;26;39;00;2.550
chrom;26;40;00;3.002
chrom;26;41;00;10.682
chrom;26;42;00;9.821
chrom;26;43;00;8.918
chrom;26;44;00;4.248
chrom;26;45;00;4.756
chrom;26;46;00;3.954
chrom;26;47;00;3.848
chrom;26;48;00;12.370
chrom;26;49;00;8.634
gen;26;;05;15.086
chrom;27;0;00;9.224
chrom;27;1;00;8.588
chrom;27;2;00;4.263
chrom;27;3;00;8.841
chrom;27;4;00;4.006
chrom;27;5;00;8.406
chrom;27;6;00;9.354
chrom;27;7;00;4.569
chrom;27;8;00;4.429
chrom;27;9;00;10.821
chrom;27;10;00;4.447
chrom;27;11;00;4.507
chrom;27;12;00;4.374
chrom;27;13;00;9.006
chrom;27;14;00;3.663
chrom;27;15;00;3.691
chrom;27;16;00;9.578
chrom;27;17;00;4.103
chrom;27;18;00;3.759
chrom;27;19;00;9.389
chrom;27;20;00;3.025
chrom;27;21;00;3.435
chrom;27;22;00;8.274
chrom;27;23;00;4.141
chrom;27;24;00;3.412
chrom;27;25;00;7.162
chrom;27;26;00;7.668
chrom;27;27;00;8.133
chrom;27;28;00;2.432
chrom;27;29;00;10.363
chrom;27;30;00;7.544
chrom;27;31;00;3.553
chrom;27;32;00;6.714
chrom;27;33;00;7.333
chrom;27;34;00;3.023
chrom;27;35;00;8.569
chrom;27;36;00;8.385
chrom;27;37;00;7.908
chrom;27;38;00;9.957
chrom;27;39;00;10.834
chrom;27;40;00;7.810
chrom;27;41;00;7.512
chrom;27;42;00;2.210
chrom;27;43;00;4.122
chrom;27;44;00;3.103
chrom;27;45;00;12.694
chrom;27;46;00;2.435
chrom;27;47;00;3.071
chrom;27;48;00;3.609
chrom;27;49;00;8.245
gen;27;;05;15.954
chrom;28;0;00;3.703
chrom;28;1;00;7.543
chrom;28;2;00;3.453
chrom;28;3;00;7.669
chrom;28;4;00;7.443
chrom;28;5;00;3.751
chrom;28;6;00;3.625
chrom;28;7;00;7.894
chrom;28;8;00;3.547
chrom;28;9;00;3.703
chrom;28;10;00;3.662
chrom;28;11;00;7.638
chrom;28;12;00;3.291
chrom;28;13;00;3.515
chrom;28;14;00;7.833
chrom;28;15;00;3.441
chrom;28;16;00;3.422
chrom;28;17;00;7.763
chrom;28;18;00;3.484
chrom;28;19;00;7.683
chrom;28;20;00;10.089
chrom;28;21;00;3.897
chrom;28;22;00;3.245
chrom;28;23;00;7.845
chrom;28;24;00;3.716
chrom;28;25;00;3.009
chrom;28;26;00;2.294
chrom;28;27;00;3.050
chrom;28;28;00;7.450
chrom;28;29;00;8.003
chrom;28;30;00;10.354
chrom;28;31;00;8.337
chrom;28;32;00;2.372
chrom;28;33;00;8.416
chrom;28;34;00;2.318
chrom;28;35;00;8.150
chrom;28;36;00;7.110
chrom;28;37;00;8.458
chrom;28;38;00;8.181
chrom;28;39;00;3.338
chrom;28;40;00;8.038
chrom;28;41;00;10.365
chrom;28;42;00;7.441
chrom;28;43;00;2.964
chrom;28;44;00;9.680
chrom;28;45;00;8.128
chrom;28;46;00;3.887
chrom;28;47;00;9.638
chrom;28;48;00;3.468
chrom;28;49;00;3.375
gen;28;;04;50.849
chrom;29;0;00;8.159
chrom;29;1;00;3.741
chrom;29;2;00;3.418
chrom;29;3;00;7.266
chrom;29;4;00;3.422
chrom;29;5;00;3.531
chrom;29;6;00;3.631
chrom;29;7;00;7.793
chrom;29;8;00;3.531
chrom;29;9;00;3.641
chrom;29;10;00;7.769
chrom;29;11;00;3.486
chrom;29;12;00;3.546
chrom;29;13;00;7.841
chrom;29;14;00;3.312
chrom;29;15;00;7.757
chrom;29;16;00;8.562
chrom;29;17;00;4.063
chrom;29;18;00;3.640
chrom;29;19;00;3.693
chrom;29;20;00;9.266
chrom;29;21;00;3.952
chrom;29;22;00;11.302
chrom;29;23;00;3.072
chrom;29;24;00;3.321
chrom;29;25;00;11.979
chrom;29;26;00;7.350
chrom;29;27;00;10.395
chrom;29;28;00;7.381
chrom;29;29;00;4.075
chrom;29;30;00;3.039
chrom;29;31;00;2.989
chrom;29;32;00;3.437
chrom;29;33;00;4.091
chrom;29;34;00;8.222
chrom;29;35;00;6.330
chrom;29;36;00;11.488
chrom;29;37;00;7.528
chrom;29;38;00;7.553
chrom;29;39;00;2.659
chrom;29;40;00;2.435
chrom;29;41;00;7.924
chrom;29;42;00;2.511
chrom;29;43;00;8.400
chrom;29;44;00;13.712
chrom;29;45;00;7.685
chrom;29;46;00;6.347
chrom;29;47;00;7.909
chrom;29;48;00;7.063
chrom;29;49;00;10.071
gen;29;;05;5.534
chrom;30;0;00;3.548
chrom;30;1;00;3.484
chrom;30;2;00;8.141
chrom;30;3;00;3.954
chrom;30;4;00;3.739
chrom;30;5;00;3.609
chrom;30;6;00;8.444
chrom;30;7;00;3.790
chrom;30;8;00;3.608
chrom;30;9;00;8.113
chrom;30;10;00;3.515
chrom;30;11;00;3.772
chrom;30;12;00;7.877
chrom;30;13;00;3.532
chrom;30;14;00;7.795
chrom;30;15;00;7.793
chrom;30;16;00;3.727
chrom;30;17;00;3.509
chrom;30;18;00;3.834
chrom;30;19;00;3.716
chrom;30;20;00;8.197
chrom;30;21;00;3.991
chrom;30;22;00;7.925
chrom;30;23;00;3.384
chrom;30;24;00;2.431
chrom;30;25;00;2.678
chrom;30;26;00;9.288
chrom;30;27;00;4.544
chrom;30;28;00;9.232
chrom;30;29;00;10.808
chrom;30;30;00;3.420
chrom;30;31;00;3.868
chrom;30;32;00;3.467
chrom;30;33;00;7.684
chrom;30;34;00;3.059
chrom;30;35;00;8.244
chrom;30;36;00;7.256
chrom;30;37;00;7.685
chrom;30;38;00;4.041
chrom;30;39;00;7.665
chrom;30;40;00;2.660
chrom;30;41;00;7.015
chrom;30;42;00;3.338
chrom;30;43;00;3.104
chrom;30;44;00;10.500
chrom;30;45;00;2.309
chrom;30;46;00;2.815
chrom;30;47;00;6.722
chrom;30;48;00;11.365
chrom;30;49;00;8.238
gen;30;;04;36.641
chrom;31;0;00;3.484
chrom;31;1;00;3.637
chrom;31;2;00;8.306
chrom;31;3;00;3.328
chrom;31;4;00;3.761
chrom;31;5;00;7.911
chrom;31;6;00;3.518
chrom;31;7;00;3.660
chrom;31;8;00;7.935
chrom;31;9;00;3.710
chrom;31;10;00;7.712
chrom;31;11;00;8.433
chrom;31;12;00;3.516
